noun,adjective,turker_judgment,wiki_similarity,ldp_similarity
sock,boy,3.3333333333333335,0.4387638568878174,0.2906683087348938
stage,boy,1.0,0.39903581142425537,0.4469960033893585
swing,boy,2.5,0.35206034779548645,0.2732123136520386
tiger,boy,3.6666666666666665,0.5055332183837891,0.47947657108306885
tooth,boy,3.3333333333333335,0.4329327344894409,0.20752942562103271
voice,boy,4.0,0.37457627058029175,0.45857909321784973
hair,braid,3.0,0.5871771574020386,0.28017836809158325
rot,brain,2.0,0.35024961829185486,nan
drum,brake,3.25,0.4437185525894165,nan
dust,brake,2.3333333333333335,0.4292129576206207,nan
fluid,brake,3.0,0.4244471788406372,nan
light,brake,2.6666666666666665,0.46116936206817627,nan
pad,brake,3.0,0.3920237421989441,nan
butter,brandy,2.0,0.49316516518592834,nan
dart,brass,2.6666666666666665,0.3597484529018402,nan
drum,brass,4.25,0.5450287461280823,nan
plate,brass,5.0,0.47693055868148804,nan
wire,brass,2.6666666666666665,0.5322926044464111,nan
basket,bread,2.6666666666666665,0.46561044454574585,0.097136490046978
box,bread,3.5,0.37931016087532043,0.1875532567501068
crust,bread,3.6666666666666665,0.5773649215698242,0.47109419107437134
dough,bread,4.333333333333333,0.6349514722824097,0.6122715473175049
knife,bread,3.0,0.471483051776886,0.33484089374542236
pasta,bread,2.6666666666666665,0.5786012411117554,0.7389383316040039
roll,bread,3.6666666666666665,0.40517228841781616,-0.0159933939576149
bar,breakfast,3.0,0.326834499835968,0.4895419180393219
cereal,breakfast,5.25,0.5994159579277039,0.63332200050354
egg,breakfast,3.6666666666666665,0.41781777143478394,0.4203454554080963
lump,breast,2.0,0.42531877756118774,nan
fire,brick,2.0,0.4086429476737976,0.295584499835968
fireplace,brick,5.333333333333333,0.5196452140808105,0.6592843532562256
house,brick,4.0,0.5529740452766418,0.12732946872711182
piece,brick,2.5,0.3955361843109131,0.19464294612407684
wall,brick,3.6666666666666665,0.6240010857582092,0.39259207248687744
dress,bridesmaid,2.75,0.44929245114326477,nan
car,bridge,2.0,0.41776108741760254,0.6216235160827637
piece,bridge,2.3333333333333335,0.3841979503631592,0.3947385549545288
beak,bright,2.6666666666666665,0.305034339427948,0.39404988288879395
beer,bright,2.0,0.3136965036392212,0.42140358686447144
boy,bright,3.5,0.4124895930290222,0.03731181472539902
child,bright,2.0,0.3471195697784424,0.39038074016571045
color,bright,4.0,0.4664413630962372,0.2538805305957794
colors,bright,4.0,0.48271143436431885,0.20165716111660004
crayon,bright,4.0,0.39380550384521484,0.2584940791130066
feather,bright,3.0,0.3340599536895752,0.41690346598625183
hair,bright,3.0,0.3705635070800781,0.10614939779043198
lad,bright,4.0,0.3887752890586853,nan
leaf,bright,3.0,0.3622945547103882,0.35090190172195435
light,bright,5.25,0.5746868252754211,0.2607411742210388
man,bright,3.0,0.34574243426322937,0.20181849598884583
moonlight,bright,3.3333333333333335,0.476927250623703,0.377824604511261
orange,bright,3.3333333333333335,0.5821866989135742,0.36216551065444946
paper,bright,3.6666666666666665,0.3260709047317505,0.028454210609197617
picture,bright,3.5,0.4041559398174286,0.06272461265325546
pink,bright,3.3333333333333335,0.562470018863678,0.42884188890457153
punch,bright,2.3333333333333335,0.2960904538631439,0.29047250747680664
red,bright,3.0,0.5798224210739136,0.46578970551490784
shirt,bright,4.0,0.3607603907585144,-0.028986845165491104
spot,bright,3.0,0.4752531051635742,0.03634323924779892
star,bright,5.0,0.4660186171531677,0.3809935450553894
sun,bright,5.333333333333333,0.48365283012390137,0.44696280360221863
tail,bright,2.5,0.36378371715545654,0.3093051314353943
tomato,bright,3.0,0.35240620374679565,0.4408016800880432
arm,broken,2.5,0.3611646592617035,0.10039568692445755
bag,broken,2.5,0.29873907566070557,-0.06730788201093674
balloon,broken,3.0,0.27114200592041016,0.10466715693473816
bat,broken,2.5,0.23264563083648682,0.09956441819667816
bone,broken,3.0,0.44112783670425415,0.2571200728416443
bridge,broken,2.25,0.3608968257904053,-0.0011684596538543701
car,broken,3.0,0.26807770133018494,0.030605707317590714
cracker,broken,3.0,0.26559358835220337,-0.010869145393371582
crayon,broken,2.75,0.20866569876670837,0.15201249718666077
door,broken,2.75,0.33995282649993896,-0.06626056134700775
egg,broken,3.0,0.2907530665397644,0.04772563278675079
foot,broken,2.0,0.40639081597328186,0.2052038460969925
leg,broken,2.5,0.4291585385799408,0.17704278230667114
neck,broken,2.0,0.36830437183380127,0.19420531392097473
pen,broken,3.0,0.2503439784049988,0.08572038263082504
piece,broken,3.0,0.3419410288333893,0.1551642119884491
ride,broken,2.6666666666666665,0.28315970301628113,-0.1275583952665329
string,broken,3.0,0.39246249198913574,0.2157593071460724
toe,broken,2.6666666666666665,0.3587034344673157,0.20178858935832977
toenail,broken,2.5,0.26811397075653076,nan
tool,broken,3.0,0.3082452416419983,0.26927661895751953
toy,broken,3.0,0.2969900071620941,0.05053423345088959
tv,broken,2.75,0.19705598056316376,-0.10344241559505463
sword,bronze,3.3333333333333335,0.4827260375022888,0.27902770042419434
sweep,broom,2.0,0.530321478843689,0.008420661091804504
bunny,brother,2.6666666666666665,0.3247438073158264,0.3624938130378723
chick,brother,3.5,0.3120311498641968,0.5115906000137329
drive,brother,1.0,0.3068353831768036,-0.015825197100639343
tiger,brother,2.6666666666666665,0.3986681401729584,0.4016680121421814
ale,brown,3.0,0.4320279061794281,nan
ant,brown,4.333333333333333,0.4142644703388214,0.3706054091453552
baby,brown,3.6666666666666665,0.46711575984954834,0.05774548649787903
bag,brown,3.75,0.5266604423522949,-0.015093572437763214
barn,brown,2.6666666666666665,0.4038090109825134,0.24287235736846924
basket,brown,4.25,0.34237873554229736,0.11428103595972061
bear,brown,5.333333333333333,0.5014764666557312,0.2983386218547821
beard,brown,4.5,0.46010899543762207,0.49375560879707336
belt,brown,3.6666666666666665,0.44126972556114197,0.10473982989788055
blanket,brown,3.0,0.42413121461868286,0.1843774914741516
bottom,brown,2.0,0.4384115934371948,0.193773090839386
bread,brown,4.666666666666667,0.47858595848083496,0.3262104094028473
cap,brown,3.6666666666666665,0.4255511164665222,0.37818193435668945
circle,brown,2.3333333333333335,0.38732975721359253,0.4714718461036682
clump,brown,2.5,0.40497174859046936,0.32832688093185425
coconut,brown,6.0,0.4519115090370178,0.3460310101509094
coffee,brown,6.0,0.46721914410591125,0.2080276906490326
cookie,brown,5.0,0.37146639823913574,0.3320694863796234
cow,brown,5.0,0.4645167589187622,0.22533652186393738
crayon,brown,2.3333333333333335,0.4915958344936371,0.5558702945709229
dirt,brown,6.0,0.4675907790660858,0.13471660017967224
dog,brown,3.75,0.46892496943473816,0.1902635246515274
doggie,brown,3.6666666666666665,0.33180415630340576,0.16054338216781616
dot,brown,2.6666666666666665,0.4275877773761749,0.7115350961685181
egg,brown,3.3333333333333335,0.44562622904777527,0.29951730370521545
eye,brown,3.6666666666666665,0.45320677757263184,0.293041467666626
floor,brown,3.75,0.3503420650959015,0.013972919434309006
fur,brown,4.333333333333333,0.4443458914756775,0.49800124764442444
gravy,brown,4.75,0.44793054461479187,0.4002365469932556
grey,brown,2.0,0.7237643003463745,0.7822434902191162
guy,brown,3.6666666666666665,0.4209829568862915,0.17592933773994446
hair,brown,3.6666666666666665,0.5403850078582764,0.14924606680870056
hill,brown,3.0,0.40019306540489197,0.02892085164785385
horse,brown,4.25,0.4426470994949341,0.19329552352428436
leaf,brown,3.0,0.49254143238067627,0.41822153329849243
lettuce,brown,2.0,0.410605788230896,0.3501744568347931
lid,brown,3.0,0.4146031141281128,0.26422375440597534
marker,brown,3.0,0.3643559217453003,0.5067566633224487
mommy,brown,2.6666666666666665,0.3140023946762085,-0.021758805960416794
monkey,brown,5.0,0.44684648513793945,0.24648252129554749
mountain,brown,3.5,0.4355815649032593,0.19487158954143524
mud,brown,5.333333333333333,0.4524557590484619,0.21609672904014587
oatmeal,brown,6.0,0.4890708327293396,0.2981034517288208
page,brown,2.75,0.19681116938591003,0.11505302786827087
paper,brown,3.0,0.4633846879005432,0.2664319574832916
patch,brown,3.0,0.44176000356674194,0.4045211374759674
path,brown,4.333333333333333,0.3435519337654114,0.2839970290660858
penny,brown,6.666666666666667,0.3584897518157959,0.28946900367736816
person,brown,3.3333333333333335,0.3898502588272095,0.41339704394340515
piece,brown,2.6666666666666665,0.37413695454597473,0.32867950201034546
pumpkin,brown,2.0,0.48671621084213257,0.3986777365207672
ribbon,brown,2.5,0.42133572697639465,0.4068235754966736
sauce,brown,3.0,0.49647200107574463,0.520526647567749
shirt,brown,2.75,0.4938000440597534,0.13995182514190674
shoe,brown,3.6666666666666665,0.43997377157211304,0.13995561003684998
shorts,brown,3.0,0.4462817311286926,0.2616201937198639
spot,brown,3.0,0.41841450333595276,0.09195593744516373
squirrel,brown,4.5,0.44539231061935425,0.2766767144203186
stick,brown,5.333333333333333,0.4289969503879547,0.22280488908290863
sugar,brown,3.3333333333333335,0.47742724418640137,0.44998037815093994
suit,brown,3.3333333333333335,0.3786455988883972,0.28683561086654663
suite,brown,2.0,0.26529988646507263,nan
sweater,brown,2.6666666666666665,0.4747287929058075,0.24631452560424805
syrup,brown,4.5,0.45437297224998474,0.5084070563316345
table,brown,3.5,0.38518190383911133,-0.06791938841342926
tail,brown,3.0,0.4403848648071289,0.42398449778556824
teddy,brown,3.0,0.4603452682495117,0.42203137278556824
train,brown,2.6666666666666665,0.3685878813266754,0.09619048982858658
tree,brown,4.5,0.39362165331840515,0.17923203110694885
trunk,brown,3.5,0.40201324224472046,0.3830234110355377
wig,brown,4.0,0.44453081488609314,0.32354843616485596
wing,brown,1.5,0.3916800618171692,0.42163002490997314
writing,brown,2.0,0.34966227412223816,-0.0061709582805633545
hair,brush,2.3333333333333335,0.4847050905227661,0.4840502142906189
handle,brush,2.75,0.40358099341392517,0.25013434886932373
head,brush,2.6666666666666665,0.3948238492012024,0.29129064083099365
bath,bubble,2.6666666666666665,0.44889718294143677,0.4566398561000824
blow,bubble,2.25,0.32919827103614807,0.07132132351398468
blower,bubble,2.5,0.4092892110347748,0.5078037977218628
clown,bubble,2.25,0.3702916204929352,0.30440446734428406
container,bubble,2.0,0.3765430152416229,0.546913743019104
flavor,bubble,1.0,0.3699127435684204,0.15292944014072418
game,bubble,2.25,0.38402265310287476,0.0586840957403183
gum,bubble,6.0,0.45614147186279297,0.6440372467041016
gun,bubble,1.5,0.3555038273334503,0.32860004901885986
juice,bubble,2.0,0.3824530839920044,0.38527530431747437
lawn,bubble,1.5,0.29539570212364197,0.40404537320137024
maker,bubble,2.6666666666666665,0.372714638710022,0.218545064330101
mixer,bubble,3.0,0.2383517324924469,0.3232958912849426
soap,bubble,3.0,0.4171488285064697,0.47093090415000916
soup,bubble,1.0,0.4224432706832886,0.43330854177474976
wand,bubble,1.6666666666666667,0.39355167746543884,0.4718427062034607
world,bubble,1.6666666666666667,0.40723419189453125,0.3419661521911621
wrap,bubble,3.5,0.4124915301799774,0.06335103511810303
letter,buffalo,1.0,0.2553236186504364,0.1470600962638855
bite,bug,3.3333333333333335,0.4399365782737732,-0.015172258019447327
book,bug,2.5,0.32067421078681946,0.3677365779876709
lift,bug,1.0,0.224646657705307,0.08414705842733383
spray,bug,3.3333333333333335,0.4092169404029846,-0.00859341211616993
eye,buggy,2.0,0.2800145447254181,0.3458443880081177
block,building,3.6666666666666665,0.5206987261772156,0.18308067321777344
downtown,building,2.3333333333333335,0.5809502601623535,0.3414599299430847
marker,building,2.0,0.3547874391078949,0.14125217497348785
ant,bull,2.3333333333333335,0.35355818271636963,0.4579871594905853
frog,bull,3.0,0.3817620277404785,0.45970672369003296
board,bulletin,2.3333333333333335,0.583069920539856,nan
worker,bum,1.5,0.3487200438976288,0.6538273096084595
bear,bunny,1.0,0.29578930139541626,0.6212022304534912
blanket,bunny,2.5,0.32844096422195435,0.5106549263000488
book,bunny,2.0,0.34481948614120483,0.28218674659729004
clothes,bunny,2.0,0.3860415816307068,0.02518964186310768
cloud,bunny,1.5,0.36151963472366333,0.6716107130050659
colors,bunny,3.0,0.3089213967323303,0.06736081838607788
costume,bunny,2.5,0.42223724722862244,0.31491926312446594
ear,bunny,2.6666666666666665,0.3739282190799713,0.39825335144996643
hole,bunny,2.75,0.3916884958744049,0.4793027639389038
jumping,bunny,2.6666666666666665,0.343759685754776,0.208291694521904
mama,bunny,3.3333333333333335,0.4268642067909241,0.2338532656431198
mask,bunny,2.5,0.32105690240859985,0.5754086971282959
rabbit,bunny,6.75,0.7079422473907471,0.7693063020706177
show,bunny,2.0,0.25392889976501465,-0.03156588226556778
sleep,bunny,3.0,0.27730992436408997,0.15411871671676636
sleeping,bunny,2.6666666666666665,0.3382723927497864,0.2206472009420395
slipper,bunny,2.6666666666666665,0.41528216004371643,0.37522149085998535
window,bunny,1.3333333333333333,0.29669851064682007,0.463012158870697
bar,burger,1.6666666666666667,0.36251962184906006,0.7417948842048645
alarm,burglar,4.0,0.4674365520477295,nan
charcoal,burnt,4.666666666666667,0.49027249217033386,nan
cookie,burnt,2.0,0.22159817814826965,0.035558585077524185
finger,burnt,2.0,0.3424292206764221,0.12510013580322266
rubber,burnt,2.75,0.3523402810096741,0.371168851852417
toast,burnt,3.0,0.45031893253326416,0.1657167375087738
toasted,burnt,2.5,0.5054183006286621,0.6035420894622803
driver,bus,2.5,0.6010130643844604,0.45753079652786255
fare,bus,4.25,0.46286582946777344,nan
park,bus,2.0,0.4876706898212433,0.40546149015426636
puzzle,bus,2.0,0.27083730697631836,0.29563653469085693
ride,bus,3.3333333333333335,0.5587984323501587,0.35634705424308777
ticket,bus,3.0,0.4861857295036316,0.32461756467819214
cheek,butt,3.75,0.5479699373245239,0.7140361666679382
cup,butter,2.3333333333333335,0.40278419852256775,0.19670534133911133
mouth,butter,1.5,0.4088614284992218,0.11837464570999146
puddle,butter,1.3333333333333333,0.36392033100128174,0.38627752661705017
sandwich,butter,2.3333333333333335,0.4376208484172821,0.562833845615387
cake,butterfly,2.3333333333333335,0.30959367752075195,0.2991577982902527
catcher,butterfly,2.0,0.4075703024864197,0.618523895740509
leaf,cabbage,2.0,0.5095742344856262,0.3918120861053467
plant,cabbage,2.0,0.4520348608493805,0.32548001408576965
run,cable,1.5,0.3320520520210266,-0.06937992572784424
baby,cake,2.0,0.4521276354789734,0.23027139902114868
shop,cake,3.0,0.4554300308227539,0.34588614106178284
stall,cake,1.6666666666666667,0.36561518907546997,nan
book,calendar,2.6666666666666665,0.44599390029907227,0.3356338143348694
date,calendar,3.0,0.5330721735954285,0.5380040407180786
box,call,5.333333333333333,0.37411317229270935,-0.09485705196857452
line,call,3.0,0.47002968192100525,-0.1825847178697586
eye,camera,2.0,0.5062342286109924,0.29628971219062805
man,camera,2.3333333333333335,0.4686988592147827,0.16647227108478546
egg,camp,1.0,0.24445825815200806,0.2604454457759857
fire,camp,3.0,0.36200088262557983,0.2874862849712372
tray,camp,2.0,0.2926100790500641,0.08728146553039551
school,camping,2.0,0.4165204167366028,0.32334738969802856
apple,candy,3.0,0.5360068678855896,0.5719588994979858
bag,candy,3.0,0.4502909183502197,0.2122998833656311
bar,candy,3.5,0.38189172744750977,0.5872069597244263
cane,candy,2.75,0.45018309354782104,0.30203282833099365
corn,candy,2.0,0.5116035342216492,0.7337192296981812
dish,candy,3.0,0.34957781434059143,0.15819376707077026
gum,candy,4.0,0.573522686958313,0.5234267711639404
gumball,candy,6.0,0.5668351650238037,nan
house,candy,2.0,0.4171407222747803,0.14206576347351074
machine,candy,2.3333333333333335,0.4412763714790344,0.3720360994338989
man,candy,2.5,0.3472038507461548,0.09281744807958603
piece,candy,2.6666666666666665,0.3618311583995819,0.2966013550758362
ball,cannon,2.3333333333333335,0.5293499827384949,nan
letter,capital,3.25,0.3959938585758209,0.3945014476776123
boot,car,2.6666666666666665,0.4837836027145386,0.46630382537841797
carrier,car,2.25,0.43632015585899353,0.02413012459874153
door,car,4.0,0.5169034600257874,0.5240103006362915
driver,car,6.0,0.6541329026222229,0.5277584791183472
engine,car,4.5,0.5779186487197876,0.5769638419151306
ferry,car,2.0,0.4804055392742157,nan
green,car,2.0,0.41261887550354004,0.2676175832748413
mat,car,3.0,0.360047310590744,0.4691023826599121
park,car,2.3333333333333335,0.5931406021118164,0.370868980884552
parking,car,6.0,0.5687788724899292,0.2181074470281601
seat,car,4.0,0.48727115988731384,0.5351234078407288
stair,car,1.0,0.40474626421928406,0.16145971417427063
station,car,3.0,0.5203079581260681,0.5170892477035522
tire,car,5.0,0.5383687019348145,0.4391520619392395
track,car,2.5,0.4620777666568756,0.49246740341186523
transporter,car,4.0,0.4441201388835907,nan
cluster,caramel,2.6666666666666665,0.35986626148223877,nan
sauce,caramel,2.3333333333333335,0.576068639755249,0.4495881199836731
